Hydrologic Region,Utility,Stage Invoked,Date,Population,Mandatory Restrictions,Production,Production 2013,Conservation target,% Residential,GPCD,Days allowed per week,Complaints,Warnings,Penalties,Penalties Assessment Rate,Utility_name,Year,Month,Type,County,City
South Coast,Bellflower-Somerset Mutual Water Company,stage 1,2016-09-15,46300,Yes,136746809.85482,164773291.09109002,0.2,86.0,84.66685131399943,4.0,0,0,0,0,Bellflower Somerset Mutual WC,2016,Sep,,Los Angeles,Bellflower
South Coast,Bellflower-Somerset Mutual Water Company,stage 1,2016-08-15,46300,Yes,146450665.35088,170570187.97742003,0.2,86.0,87.74999805041232,2.0,0,0,0,0,Bellflower Somerset Mutual WC,2016,Aug,,Los Angeles,Bellflower
South Coast,Bellflower-Somerset Mutual Water Company,stage 1,2016-07-15,46300,Yes,145261307.64233002,171730219.05754,0.2,86.0,87.0373612292927,2.0,0,0,0,0,Bellflower Somerset Mutual WC,2016,Jul,,Los Angeles,Bellflower
South Coast,Bellflower-Somerset Mutual Water Company,stage 1,2016-06-15,46300,Yes,130389448.51405,162596603.55873,0.2,86.0,80.73068806485458,2.0,0,0,0,0,Bellflower Somerset Mutual WC,2016,Jun,,Los Angeles,Bellflower
South Coast,Bellflower-Somerset Mutual Water Company,stage 1,2016-05-15,46300,Yes,121663147.29899001,157343878.55549002,0.2,86.0,72.89786572642055,2.0,0,0,0,0,Bellflower Somerset Mutual WC,2016,May,,Los Angeles,Bellflower
South Coast,Bellflower-Somerset Mutual Water Company,stage 1,2016-04-15,46300,Yes,116788409.95107001,148109249.11431,0.2,86.0,72.30959867380864,2.0,0,0,0,0,Bellflower Somerset Mutual WC,2016,Apr,,Los Angeles,Bellflower
South Coast,Bellflower-Somerset Mutual Water Company,stage 1,2016-03-15,46300,Yes,112112441.97362001,139180920.01451,0.2,86.0,67.1752944313476,2.0,0,0,0,0,Bellflower Somerset Mutual WC,2016,Mar,,Los Angeles,Bellflower
South Coast,Bellflower-Somerset Mutual Water Company,stege 1,2016-02-15,46300,Yes,101869246.18459451,122432156.66671002,0.2,86.0,67.57756226376988,2.0,0,0,0,0,Bellflower Somerset Mutual WC,2016,Feb,,Los Angeles,Bellflower
South Coast,Bellflower-Somerset Mutual Water Company,stage 1,2016-01-15,46300,Yes,111646474.43301001,133863024.72587001,0.2,86.0,66.89609699184045,2.0,0,0,0,0,Bellflower Somerset Mutual WC,2016,Jan,,Los Angeles,Bellflower
South Coast,Bellflower-Somerset Mutual Water Company,stage 1,2015-12-15,46300,Yes,116061761.26886001,132484673.18966,0.2,86.0,69.54163916339414,2.0,0,0,0,0,Bellflower Somerset Mutual WC,2015,Dec,,Los Angeles,Bellflower
South Coast,Bellflower-Somerset Mutual Water Company,stage 1,2015-11-15,46300,Yes,119013975.19748001,139070130.52933002,0.2,86.0,73.68755843760462,2.0,1,1,0,0,Bellflower Somerset Mutual WC,2015,Nov,,Los Angeles,Bellflower
South Coast,Bellflower-Somerset Mutual Water Company,stage 1,2015-10-15,46300,Yes,121118975.4159,152511501.89308003,0.2,86.0,72.57180997538772,2.0,1,1,0,0,Bellflower Somerset Mutual WC,2015,Oct,,Los Angeles,Bellflower
South Coast,Bellflower-Somerset Mutual Water Company,stage 1,2015-09-15,46300,Yes,130617544.51295002,164773291.09109002,0.2,86.0,80.87191380931391,2.0,9,9,0,0,Bellflower Somerset Mutual WC,2015,Sep,,Los Angeles,Bellflower
South Coast,Bellflower-Somerset Mutual Water Company,stage 1,2015-08-15,46300,Yes,137747173.73571002,170570187.97742003,0.2,86.0,82.53505846353418,2.0,4,4,0,0,Bellflower Somerset Mutual WC,2015,Aug,,Los Angeles,Bellflower
South Coast,Bellflower-Somerset Mutual Water Company,stage 1,2015-07-15,46300,Yes,136173311.3433,171730219.05754,0.2,86.0,81.59203494408,2.0,3,3,0,0,Bellflower Somerset Mutual WC,2015,Jul,,Los Angeles,Bellflower
South Coast,Bellflower-Somerset Mutual Water Company,stage 1,2015-06-15,46300,Yes,132103427.02007002,162596603.55873,0.2,86.0,81.79189865893464,2.0,1,1,0,0,Bellflower Somerset Mutual WC,2015,Jun,,Los Angeles,Bellflower
South Coast,Bellflower-Somerset Mutual Water Company,stage 1,2015-05-15,46300,Yes,127170036.41529,157343878.55549002,,86.0,76.19747182968676,2.0,6,0,0,0,Bellflower Somerset Mutual WC,2015,May,,Los Angeles,Bellflower
South Coast,Bellflower-Somerset Mutual Water Company,stage 1,2015-04-15,46300,Yes,127939045.78301,148051573.411731,,86.0,79.21352006723441,2.0,6,0,0,0,Bellflower Somerset Mutual WC,2015,Apr,,Los Angeles,Bellflower
South Coast,Bellflower-Somerset Mutual Water Company,stage 1,2015-03-15,46300,Yes,133732684.15507002,139180920.01451,,86.0,80.12966513854958,,0,0,0,0,Bellflower Somerset Mutual WC,2015,Mar,,Los Angeles,Bellflower
South Coast,Bellflower-Somerset Mutual Water Company,stage 1,2015-02-15,46300,Yes,116371320.12451,122432156.66671002,,86.0,77.19788283483385,,0,0,0,0,Bellflower Somerset Mutual WC,2015,Feb,,Los Angeles,Bellflower
South Coast,Bellflower-Somerset Mutual Water Company,stage 1,2015-01-15,46300,Yes,123790957.1173,133863024.72587001,,86.0,74.17280228584825,,0,0,0,0,Bellflower Somerset Mutual WC,2015,Jan,,Los Angeles,Bellflower
South Coast,Bellflower-Somerset Mutual Water Company,stage 1,2014-12-15,46300,Yes,115048363.33089,132484673.18966,,86.0,68.93443354320728,,0,0,0,0,Bellflower Somerset Mutual WC,2014,Dec,,Los Angeles,Bellflower
South Coast,Bellflower-Somerset Mutual Water Company,stage 1,2014-11-15,46300,Yes,133416608.27088001,139070130.52933002,,86.0,82.6049554448933,,0,0,0,0,Bellflower Somerset Mutual WC,2014,Nov,,Los Angeles,Bellflower
South Coast,Bellflower-Somerset Mutual Water Company,stage 1,2014-10-15,46300,Yes,146616849.57865,152511501.89308003,,86.0,87.84957196240438,,0,0,0,0,Bellflower Somerset Mutual WC,2014,Oct,,Los Angeles,Bellflower
South Coast,Bellflower-Somerset Mutual Water Company,stage 1,2014-09-15,46300,Yes,152338800.63677,164773291.09109002,,86.0,94.32063970311174,,0,0,0,0,Bellflower Somerset Mutual WC,2014,Sep,,Los Angeles,Bellflower
South Coast,Bellflower-Somerset Mutual Water Company,stage 1,2014-08-15,46300,Yes,158327949.86503002,170570187.97742003,,86.0,94.86660411337408,,0,0,0,0,Bellflower Somerset Mutual WC,2014,Aug,,Los Angeles,Bellflower
South Coast,Bellflower-Somerset Mutual Water Company,stage 1,2014-07-15,46300,Yes,165382633.25958002,171730219.05754,,86.0,99.09361429891926,,0,0,0,0,Bellflower Somerset Mutual WC,2014,Jul,,Los Angeles,Bellflower
South Coast,Bellflower-Somerset Mutual Water Company,stage 1,2014-06-15,46300,Yes,157184211.35626,162596603.55873,,86.0,97.32067801755478,,0,0,0,0,Bellflower Somerset Mutual WC,2014,Jun,,Los Angeles,Bellflower
South Coast,Port Hueneme  City of,2,2017-01-15,21555,Yes,36348726.68185,49255701.70532,0.0,82.4,44.8235957316159,1.0,0,0,0,0,Port Hueneme  City of,2017,Jan,City,Ventura,Port Hueneme
South Coast,Port Hueneme  City of,2,2016-12-15,21555,Yes,47222388.80084,55691267.38857,0.0,70.0,49.46935769799387,1.0,0,0,0,0,Port Hueneme  City of,2016,Dec,City,Ventura,Port Hueneme
South Coast,Port Hueneme  City of,2,2016-11-15,21555,Yes,47561274.28492001,57463899.15145,0.0,83.7,61.56156588027225,1.0,0,0,0,0,Port Hueneme  City of,2016,Nov,City,Ventura,Port Hueneme
South Coast,Port Hueneme  City of,2,2016-10-15,21555,Yes,49099293.02036001,63150006.55260001,0.0,61.42,45.13103878765516,1.0,0,0,0,0,Port Hueneme  City of,2016,Oct,City,Ventura,Port Hueneme
South Coast,Port Hueneme  City of,2,2016-09-15,21555,Yes,58764046.345180005,64450153.74633,0.0,81.26,73.84468268784238,2.0,0,0,0,0,Port Hueneme  City of,2016,Sep,City,Ventura,Port Hueneme
South Coast,Port Hueneme  City of,2,2016-08-15,21555,Yes,57509518.35123001,65802437.16838001,0.0,61.95,53.31768935968302,2.0,0,0,0,0,Port Hueneme  City of,2016,Aug,City,Ventura,Port Hueneme
South Coast,Port Hueneme  City of,2,2016-07-15,21555,Yes,58966074.22992001,68041036.47187,0.0,84.29,74.38211921251649,2.0,0,0,0,0,Port Hueneme  City of,2016,Jul,City,Ventura,Port Hueneme
South Coast,Port Hueneme  City of,2,2016-06-15,21555,Yes,50207187.87216001,69442197.60797001,0.0,65.56,50.90208361399228,2.0,0,0,0,0,Port Hueneme  City of,2016,Jun,City,Ventura,Port Hueneme
South Coast,Port Hueneme  City of,2,2016-05-15,21555,Yes,49460988.10433,61807498.673360005,0.08,84.24,62.35502035915264,2.0,0,0,0,0,Port Hueneme  City of,2016,May,City,Ventura,Port Hueneme
South Coast,Port Hueneme  City of,2,2016-04-15,21555,Yes,48636583.99402,54759332.30735001,0.08,71.61,53.86013732021607,2.0,0,0,0,0,Port Hueneme  City of,2016,Apr,City,Ventura,Port Hueneme
South Coast,Port Hueneme  City of,2,2016-03-15,21555,Yes,42090228.82559,56254990.35728,0.08,82.83,52.174611887424064,2.0,0,0,0,0,Port Hueneme  City of,2016,Mar,City,Ventura,Port Hueneme
South Coast,Port Hueneme  City of,2,2016-02-15,21555,Yes,42595747.98768414,46769455.317310005,0.08,72.85,51.41498891378847,1.0,0,0,0,0,Port Hueneme  City of,2016,Feb,City,Ventura,Port Hueneme
South Coast,Port Hueneme  City of,2,2016-01-15,21555,Yes,37427294.90522,49255701.70532,0.08,85.05,47.63794691283305,1.0,0,0,0,0,Port Hueneme  City of,2016,Jan,City,Ventura,Port Hueneme
South Coast,Port Hueneme  City of,2,2015-12-15,21555,Yes,55834642.01645,55691267.38857,0.08,59.77,49.94330412557848,1.0,0,0,0,0,Port Hueneme  City of,2015,Dec,City,Ventura,Port Hueneme
South Coast,Port Hueneme  City of,2,2015-11-15,21555,Yes,49122102.62025,57463899.15145,0.08,84.18,63.94647179421086,1.0,1,0,0,0,Port Hueneme  City of,2015,Nov,City,Ventura,Port Hueneme
South Coast,Port Hueneme  City of,2,2015-10-15,21555,Yes,53830655.7404,63150006.55260001,0.08,63.0,50.752857456098056,2.0,4,2,0,0,Port Hueneme  City of,2015,Oct,City,Ventura,Port Hueneme
South Coast,Port Hueneme  City of,2,2015-09-15,21555,Yes,52859618.487940006,64450153.74633,0.08,83.98,68.64843053610457,2.0,4,0,0,0,Port Hueneme  City of,2015,Sep,City,Ventura,Port Hueneme
South Coast,Port Hueneme  City of,2,2015-08-15,21555,Yes,50972938.72561,65802437.16838001,0.08,62.0,47.295698191241016,2.0,1,0,0,0,Port Hueneme  City of,2015,Aug,City,Ventura,Port Hueneme
South Coast,Port Hueneme  City of,2,2015-07-15,21555,Yes,57672444.06473001,68041036.47187,0.08,67.0,57.82736962963329,2.0,4,0,0,0,Port Hueneme  City of,2015,Jul,City,Ventura,Port Hueneme
South Coast,Port Hueneme  City of,2,2015-06-15,21555,Yes,51012040.896850005,69442197.60797001,0.08,67.0,52.8540437653901,2.0,4,0,0,0,Port Hueneme  City of,2015,Jun,City,Ventura,Port Hueneme
South Coast,Port Hueneme  City of,2,2015-05-15,21555,Yes,54586631.05104001,61807498.673360005,,66.0,53.91635275654389,2.0,7,0,0,0,Port Hueneme  City of,2015,May,City,Ventura,Port Hueneme
South Coast,Port Hueneme  City of,2,2015-04-15,21555,Yes,50682930.95558,54759332.30735001,,72.0,56.43193425812665,1.0,2,0,0,0,Port Hueneme  City of,2015,Apr,City,Ventura,Port Hueneme
South Coast,Port Hueneme  City of,2,2015-03-15,21555,Yes,52621746.94623001,56254990.35728,,72.0,56.700649952163786,1.0,0,0,0,0,Port Hueneme  City of,2015,Mar,City,Ventura,Port Hueneme
South Coast,Port Hueneme  City of,2,2015-02-15,21555,Yes,43618472.01822001,46769455.317310005,,72.0,52.03515898385924,1.0,0,0,0,0,Port Hueneme  City of,2015,Feb,City,Ventura,Port Hueneme
South Coast,Port Hueneme  City of,2,2015-01-15,21555,Yes,47121374.85847001,49255701.70532,,72.0,50.77392401747727,1.0,0,0,0,0,Port Hueneme  City of,2015,Jan,City,Ventura,Port Hueneme
South Coast,Port Hueneme  City of,2,2014-12-15,21555,Yes,43220933.277279995,55691267.38857,,66.0,42.690216270463104,1.0,0,0,0,0,Port Hueneme  City of,2014,Dec,City,Ventura,Port Hueneme
South Coast,Port Hueneme  City of,2,2014-11-15,21555,Yes,52846584.430860005,57463899.15145,,66.0,53.93759487260126,1.0,0,0,0,0,Port Hueneme  City of,2014,Nov,City,Ventura,Port Hueneme
South Coast,Port Hueneme  City of,2,2014-10-15,21555,Yes,55909587.84466001,63150006.55260001,,66.0,55.2230647443159,1.0,0,0,0,0,Port Hueneme  City of,2014,Oct,City,Ventura,Port Hueneme
South Coast,Port Hueneme  City of,2,2014-09-15,21555,Yes,57799526.12126,64450153.74633,,66.0,58.992789360599396,1.0,0,0,0,0,Port Hueneme  City of,2014,Sep,City,Ventura,Port Hueneme
South Coast,Port Hueneme  City of,,2014-08-15,21555,Yes,65020393.743580006,65802437.16838001,,66.0,64.22199754680496,3.0,0,0,0,0,Port Hueneme  City of,2014,Aug,City,Ventura,Port Hueneme
South Coast,Port Hueneme  City of,,2014-07-15,21555,Yes,67998675.78636001,68041036.47187,,66.0,67.16370877050846,3.0,0,0,0,0,Port Hueneme  City of,2014,Jul,City,Ventura,Port Hueneme
South Coast,Port Hueneme  City of,,2014-06-15,21555,Yes,66183683.33797001,69442197.60797001,,66.0,67.55003634587521,3.0,0,0,0,0,Port Hueneme  City of,2014,Jun,City,Ventura,Port Hueneme
San Francisco Bay,Petaluma  City of,None,2017-01-15,61955,No,150642701.28824002,172545662.32568002,0.0,69.06,54.16722830027963,7.0,1,0,0,0,Petaluma  City of,2017,Jan,City,Sonoma,Petaluma
San Francisco Bay,Petaluma  City of,None,2016-12-15,61955,No,151854545.444,199520415.57056,0.0,67.74,53.55930505427488,7.0,1,0,0,0,Petaluma  City of,2016,Dec,City,Sonoma,Petaluma
San Francisco Bay,Petaluma  City of,None,2016-11-15,61955,No,154540051.93732,238845506.47692,0.0,63.4,52.71481609138938,7.0,1,0,0,0,Petaluma  City of,2016,Nov,City,Sonoma,Petaluma
San Francisco Bay,Petaluma  City of,None,2016-10-15,61955,No,206402493.49216002,294956883.0964,0.0,60.87,65.41542784105935,7.0,2,0,0,0,Petaluma  City of,2016,Oct,City,Sonoma,Petaluma
San Francisco Bay,Petaluma  City of,None,2016-09-15,61955,No,248893340.24245602,322704374.003564,0.0,61.16,81.8998557513712,7.0,1,0,0,0,Petaluma  City of,2016,Sep,City,Sonoma,Petaluma
San Francisco Bay,Petaluma  City of,None,2016-08-15,61955,No,249303272.70996,345146680.495512,0.0,60.59,78.64857840886845,7.0,2,0,0,0,Petaluma  City of,2016,Aug,City,Sonoma,Petaluma
San Francisco Bay,Petaluma  City of,None,2016-07-15,61955,No,275298077.90296,354536976.598756,0.0,61.1,87.58028100453168,7.0,1,0,0,0,Petaluma  City of,2016,Jul,City,Sonoma,Petaluma
San Francisco Bay,Petaluma  City of,,2016-06-15,61955,No,245167293.489468,314982233.74436,0.0,62.0,81.78178891317363,7.0,3,0,0,0,Petaluma  City of,2016,Jun,City,Sonoma,Petaluma
San Francisco Bay,Petaluma  City of,2,2016-05-15,61955,Yes,230040935.04896,347235241.53432804,0.16,63.34,75.86564038936235,3.0,1,0,0,0,Petaluma  City of,2016,May,City,Sonoma,Petaluma
San Francisco Bay,Petaluma  City of,2,2016-04-15,61955,Yes,175059116.87096,249139449.333348,0.16,66.37,62.511358172467204,3.0,7,0,0,0,Petaluma  City of,2016,Apr,City,Sonoma,Petaluma
San Francisco Bay,Petaluma  City of,2,2016-03-15,61955,Yes,155437714.27492002,203357922.0638,0.16,66.63,53.92475236781077,3.0,2,0,0,0,Petaluma  City of,2016,Mar,City,Sonoma,Petaluma
San Francisco Bay,Petaluma  City of,2,2016-02-15,61955,Yes,136408356.10337988,168775480.50776002,0.16,66.8,52.527054127452956,3.0,5,1,1,0,Petaluma  City of,2016,Feb,City,Sonoma,Petaluma
San Francisco Bay,Petaluma  City of,2,2016-01-15,61798,Yes,156392228.560568,172545662.32568002,0.16,66.6,54.369242673757206,3.0,5,0,0,0,Petaluma  City of,2016,Jan,City,Sonoma,Petaluma
San Francisco Bay,Petaluma  City of,2,2015-12-15,61258,Yes,165102545.44308,199520415.57056,0.16,58.99,51.28704272299017,3.0,0,0,0,0,Petaluma  City of,2015,Dec,City,Sonoma,Petaluma
San Francisco Bay,Petaluma  City of,Stage 2,2015-11-15,61798,Yes,177871044.143492,238845506.47692,0.16,60.34,57.89151107165447,3.0,4,0,0,0,Petaluma  City of,2015,Nov,City,Sonoma,Petaluma
San Francisco Bay,Petaluma  City of,Stage 2,2015-10-15,61258,Yes,232454898.68515602,284716051.92828,0.16,60.29,73.80052976215907,3.0,11,0,0,0,Petaluma  City of,2015,Oct,City,Sonoma,Petaluma
San Francisco Bay,Petaluma  City of,2,2015-09-15,61258,Yes,243699615.567492,313181672.705524,0.16,59.4,78.76934258768392,3.0,22,0,0,0,Petaluma  City of,2015,Sep,City,Sonoma,Petaluma
San Francisco Bay,Petaluma  City of,Stage 2,2015-08-15,61258,Yes,252407688.29416,345146680.495512,0.16,60.65,80.61370414840249,3.0,24,3,0,0,Petaluma  City of,2015,Aug,City,Sonoma,Petaluma
San Francisco Bay,Petaluma  City of,2,2015-07-15,61258,Yes,249524696.08656803,354536976.598756,0.16,61.49,80.79668099894296,3.0,28,0,0,0,Petaluma  City of,2015,Jul,City,Sonoma,Petaluma
San Francisco Bay,Petaluma  City of,Stage 2,2015-06-15,61798,Yes,230871272.71124002,314982233.74436,0.16,61.95,77.1463766058304,3.0,19,0,0,0,Petaluma  City of,2015,Jun,City,Sonoma,Petaluma
San Francisco Bay,Petaluma  City of,1,2015-05-15,61258,Yes,217107116.86804003,347235241.53432804,,60.28,68.91643384988006,7.0,16,0,0,0,Petaluma  City of,2015,May,City,Sonoma,Petaluma
San Francisco Bay,Petaluma  City of,Stage 1,2015-04-15,61258,Yes,206469070.115532,249139449.333348,,64.1,72.01599461515558,7.0,12,6,0,0,Petaluma  City of,2015,Apr,City,Sonoma,Petaluma
San Francisco Bay,Petaluma  City of,Stage 1,2015-03-15,61258,Yes,201053922.06396002,203357922.0638,,66.27,70.16249314206034,7.0,6,0,0,0,Petaluma  City of,2015,Mar,City,Sonoma,Petaluma
San Francisco Bay,Petaluma  City of,Stage 1,2015-02-15,61258,Yes,155153454.53468,168775480.50776002,,67.9,61.42008019305218,7.0,7,0,0,0,Petaluma  City of,2015,Feb,City,Sonoma,Petaluma
San Francisco Bay,Petaluma  City of,Stage 1,2015-01-15,61258,Yes,170765298.68944,172545662.32568002,,68.09,61.22918079831559,7.0,4,0,0,0,Petaluma  City of,2015,Jan,City,Sonoma,Petaluma
San Francisco Bay,Petaluma  City of,Stage 1,2014-12-15,61258,Yes,169658181.8064,199520415.57056,,65.97,58.938188738314665,7.0,6,0,0,0,Petaluma  City of,2014,Dec,City,Sonoma,Petaluma
San Francisco Bay,Petaluma  City of,Stage 1,2014-11-15,61258,No,182277818.16916,238845506.47692,,62.7,62.18953279139777,7.0,24,0,0,0,Petaluma  City of,2014,Nov,City,Sonoma,Petaluma
San Francisco Bay,Petaluma  City of,Stage 1,2014-10-15,61258,No,231948467.51636,284716051.92828,,62.32,76.11924022889733,7.0,28,0,0,0,Petaluma  City of,2014,Oct,City,Sonoma,Petaluma
San Francisco Bay,Petaluma  City of,Stage 1,2014-09-15,61258,Yes,261146431.150696,313181672.705524,,61.63,87.57742962452467,7.0,36,0,0,0,Petaluma  City of,2014,Sep,City,Sonoma,Petaluma
San Francisco Bay,Petaluma  City of,Stage 1,2014-08-15,61258,No,281304935.0454,345146680.495512,,61.57,91.20570348544486,7.0,36,0,0,0,Petaluma  City of,2014,Aug,City,Sonoma,Petaluma
San Francisco Bay,Petaluma  City of,Stage 1,2014-07-15,61258,No,313127064.91332,354536976.598756,,59.65,98.35728853890072,7.0,20,0,0,0,Petaluma  City of,2014,Jul,City,Sonoma,Petaluma
San Francisco Bay,Petaluma  City of,Stage 1,2014-06-15,61258,No,307756051.92668,314982233.74436,,61.95,103.74420438613639,7.0,14,0,0,0,Petaluma  City of,2014,Jun,City,Sonoma,Petaluma
North Coast,Eureka  City of,3,2017-01-15,27052,Yes,77936000.0,92343000.0,0.0,60.0,55.76070936261346,4.0,0,0,0,0,Eureka  City of,2017,Jan,City,Humboldt,Eureka
North Coast,Eureka  City of,3,2016-12-15,27052,Yes,80719000.0,84103000.0,0.0,60.0,57.751856639303995,4.0,0,0,0,0,Eureka  City of,2016,Dec,City,Humboldt,Eureka
North Coast,Eureka  City of,3,2016-11-15,27052,Yes,75562000.0,81865000.0,0.0,60.0,55.86426142244566,4.0,0,0,0,0,Eureka  City of,2016,Nov,City,Humboldt,Eureka
North Coast,Eureka  City of,3,2016-10-15,27052,Yes,80762000.0,94634000.0,0.0,60.0,57.782621760718904,4.0,0,0,0,0,Eureka  City of,2016,Oct,City,Humboldt,Eureka
North Coast,Eureka  City of,3,2016-09-15,27052,Yes,92941000.0,101848000.0,0.0,60.0,68.71284932722165,4.0,0,0,0,0,Eureka  City of,2016,Sep,City,Humboldt,Eureka
North Coast,Eureka  City of,3,2016-08-15,27052,Yes,99920000.0,116125000.0,0.0,60.0,71.48955655297087,4.0,0,0,0,0,Eureka  City of,2016,Aug,City,Humboldt,Eureka
North Coast,Eureka  City of,3,2016-07-15,27052,Yes,97702000.0,117511000.0,0.0,60.0,69.90264866231344,4.0,0,0,0,0,Eureka  City of,2016,Jul,City,Humboldt,Eureka
North Coast,Eureka  City of,3,2016-06-15,27052,Yes,94438000.0,105818000.0,0.0,60.0,69.81960668342451,4.0,0,0,0,0,Eureka  City of,2016,Jun,City,Humboldt,Eureka
North Coast,Eureka  City of,3,2016-05-15,27052,Yes,82531000.0,99516000.0,0.04,60.0,59.04828454636948,4.0,0,0,0,0,Eureka  City of,2016,May,City,Humboldt,Eureka
North Coast,Eureka  City of,3,2016-04-15,26066,Yes,78873000.0,81187000.0,0.04,63.0,63.543811862195966,4.0,0,0,0,0,Eureka  City of,2016,Apr,City,Humboldt,Eureka
North Coast,Eureka  City of,3,2016-03-15,27052,Yes,73943000.0,79874000.0,0.04,62.0,54.66730740795505,4.0,0,0,0,0,Eureka  City of,2016,Mar,City,Humboldt,Eureka
North Coast,Eureka  City of,3,2016-02-15,27052,Yes,68902206.89655171,76554000.0,0.04,62.0,56.398481596108645,4.0,0,0,0,0,Eureka  City of,2016,Feb,City,Humboldt,Eureka
North Coast,Eureka  City of,3,2016-01-15,27052,,75979000.0,92343000.0,0.04,62.0,56.17255655774065,4.0,0,0,0,0,Eureka  City of,2016,Jan,City,Humboldt,Eureka
North Coast,Eureka  City of,3,2015-12-15,27052,Yes,74600000.0,84100000.0,0.04,58.0,51.594778037996115,4.0,0,0,0,0,Eureka  City of,2015,Dec,City,Humboldt,Eureka
